Frequency,Power
56.92211240595958,0.12643267
57.247381619707916,0.4258094
57.57265083345626,0.71074444
57.8979200472046,0.37451288
58.22318926095294,0.33007538
58.54845847470128,0.21655454
58.87372768844962,0.23838875
59.19899690219796,0.56465447
59.524266115946304,0.13774106
59.84953532969464,0.16296087
60.17480454344298,0.23672998
60.50007375719132,0.30489606
60.825342970939666,0.19827169
61.150612184688,0.066662095
61.47588139843634,0.37651506
61.801150612184685,0.5199956
62.12641982593303,0.21057923
62.45168903968137,0.34573397
62.776958253429704,0.19305715
63.10222746717805,0.20576379
63.42749668092639,0.4206127
63.75276589467473,0.18381321
64.07803510842307,0.18126744
64.40330432217141,0.23325954
64.72857353591975,0.14382006
65.05384274966809,0.41255617
65.37911196341643,0.35338098
65.70438117716478,0.30651194
66.0296503909131,0.43118495
66.35491960466145,0.1493829
66.68018881840979,0.52505213
67.00545803215813,0.37995458
67.33072724590647,0.21793431
67.65599645965482,0.30727088
67.98126567340316,0.3279703
68.3065348871515,0.1323977
68.63180410089983,0.20459484
68.95707331464817,0.13447021
69.28234252839651,0.19634646
69.60761174214485,0.3560969
69.9328809558932,0.42893988
70.25815016964154,0.7572336
70.58341938338988,0.43781462
70.90868859713822,0.28304762
71.23395781088655,0.33544528
71.5592270246349,0.30577853
71.88449623838324,0.327826
72.20976545213158,0.72666544
72.53503466587992,0.29804477
72.86030387962826,0.5637994
73.1855730933766,0.41633874
73.51084230712495,0.20496131
73.83611152087329,0.44121218
74.16138073462162,0.089829236
74.48664994836996,0.240385
74.8119191621183,0.4632394
75.13718837586664,0.3946162
75.46245758961498,0.4163776
75.78772680336333,0.28882486
76.11299601711167,0.85897183
76.43826523086001,0.9505087
76.76353444460834,1.4429262
77.08880365835668,0.7943948
77.41407287210502,0.94335526
77.73934208585337,0.76467717
78.06461129960171,1.2113031
78.38988051335005,0.9680311
78.71514972709839,0.5952363
79.04041894084673,1.7181318
79.36568815459506,1.891379
79.6909573683434,1.175185
80.01622658209175,0.90842456
80.34149579584009,1.4932116
80.66676500958843,0.70427173
80.99203422333677,0.38690174
81.31730343708512,0.5888003
81.64257265083346,0.019504212
81.96784186458179,0.49350098
82.29311107833013,0.22036031
82.61838029207847,0.44804832
82.94364950582681,1.5249655
83.26891871957515,0.6136205
83.5941879333235,1.0074533
83.91945714707184,1.1034846
84.24472636082018,1.190464
84.56999557456852,1.1476887
84.89526478831685,0.9648552
85.2205340020652,0.6092487
85.54580321581354,0.74520135
85.87107242956188,1.2720305
86.19634164331022,1.4098248
86.52161085705856,0.86209625
86.8468800708069,0.8694365
87.17214928455525,0.72820115
87.49741849830357,1.1797336
87.82268771205192,1.0996852
88.14795692580026,0.58204
88.4732261395486,0.6169623
88.79849535329694,0.5470897
89.12376456704528,0.8134552
89.44903378079363,0.93578094
89.77430299454197,0.63903975
90.0995722082903,0.9469448
90.42484142203864,0.8315855
90.75011063578698,0.6532952
91.07537984953532,0.75333756
91.40064906328367,0.24322535
91.72591827703201,0.43425643
92.05118749078035,0.59493345
92.37645670452869,0.8602684
92.70172591827702,0.6390744
93.02699513202536,0.99541086
93.3522643457737,0.807587
93.67753355952205,0.7268029
94.00280277327039,0.5680031
94.32807198701873,0.51536536
94.65334120076707,0.67217857
94.97861041451542,0.52212596
95.30387962826376,0.24977049
95.62914884201209,0.42892525
95.95441805576043,0.627874
96.27968726950877,0.39725217
96.60495648325711,1.0144778
96.93022569700545,1.1528106
97.2554949107538,0.24815723
97.58076412450214,0.74384904
97.90603333825048,0.6167971
98.23130255199881,0.9200903
98.55657176574715,0.28963423
98.8818409794955,1.0882133
99.20711019324384,1.3840585
99.53237940699218,0.71826166
99.85764862074052,6.3438015
100.18291783448886,4.6061716
100.5081870482372,0.6527178
100.83345626198553,1.3441381
101.15872547573387,0.93256605
101.48399468948222,0.66157925
101.80926390323056,0.38433143
102.1345331169789,1.0527186
102.45980233072724,0.46232215
102.78507154447558,0.57791907
103.11034075822393,0.25656196
103.43560997197226,0.6304158
103.7608791857206,0.6880797
104.08614839946894,0.66279054
104.41141761321728,0.8341681
104.73668682696562,0.7838401
105.06195604071397,0.2808443
105.38722525446231,1.0784006
105.71249446821065,0.8153521
106.03776368195899,0.6533266
106.36303289570732,0.4616644
106.68830210945566,0.6499957
107.013571323204,0.3458657
107.33884053695235,1.0361866
107.66410975070069,0.8314572
107.98937896444903,0.95652145
108.31464817819737,1.3623443
108.63991739194572,0.66689146
108.96518660569404,0.6505109
109.29045581944239,0.7828954
109.61572503319073,1.0135291
109.94099424693907,1.0052831
110.26626346068741,0.5251648
110.59153267443575,0.63090336
110.9168018881841,0.6321498
111.24207110193244,0.49209163
111.56734031568077,0.4209806
111.89260952942911,0.7649222
112.21787874317745,0.85912025
112.5431479569258,1.2415879
112.86841717067414,0.7310896
113.19368638442248,1.5044444
113.51895559817082,0.5610071
113.84422481191916,0.6904513
114.16949402566749,0.7398427
114.49476323941583,0.43766376
114.82003245316417,1.3991759
115.14530166691252,1.0493536
115.47057088066086,0.5999713
115.7958400944092,1.446904
116.12110930815754,0.7165874
116.44637852190588,0.24339694
116.77164773565423,0.89105874
117.09691694940256,0.7968855
117.4221861631509,1.9913359
117.74745537689924,0.48133492
118.07272459064758,0.99891627
118.39799380439592,0.9253858
118.72326301814427,0.8113697
119.04853223189261,1.1073362
119.37380144564095,2.520177
119.69907065938928,4.0856557
120.02433987313762,10.474945
120.34960908688596,1.1980859
120.6748783006343,1.2170302
121.00014751438265,2.1680944
121.32541672813099,0.8438548
121.65068594187933,1.3421727
121.97595515562767,2.3535607
122.301224369376,1.7204353
122.62649358312434,2.9957933
122.95176279687269,2.3789005
123.27703201062103,1.649215
123.60230122436937,1.7038131
123.92757043811771,0.8768312
124.25283965186605,2.2171214
124.5781088656144,2.3635068
124.90337807936274,2.1271985
125.22864729311107,1.1855605
125.55391650685941,1.4361653
125.87918572060775,1.3871344
126.2044549343561,1.0498109
126.52972414810444,0.46060207
126.85499336185278,0.20883635
127.18026257560112,1.3349977
127.50553178934946,1.6905864
127.83080100309779,1.0091546
128.15607021684613,1.2552553
128.4813394305945,1.0255239
128.80660864434282,1.2918054
129.13187785809114,1.2027501
129.4571470718395,0.6302176
129.78241628558783,0.8094407
130.10768549933618,0.73270893
130.4329547130845,0.5042489
130.75822392683287,0.66372836
131.0834931405812,0.8282775
131.40876235432955,0.22736111
131.73403156807788,0.48952234
132.0593007818262,0.5130737
132.38456999557457,0.60769194
132.7098392093229,0.6477705
133.03510842307125,0.35744077
133.36037763681958,0.96763533
133.68564685056793,0.79923433
134.01091606431626,0.892039
134.3361852780646,0.6719567
134.66145449181295,0.5090351
134.98672370556127,0.97308356
135.31199291930963,0.62651134
135.63726213305796,0.82848537
135.96253134680632,0.4844611
136.28780056055464,0.8486069
136.613069774303,0.9424318
136.93833898805133,0.6331674
137.26360820179966,0.8949383
137.588877415548,1.750276
137.91414662929634,1.3826926
138.2394158430447,0.67799515
138.56468505679302,0.64897263
138.88995427054138,0.9897019
139.2152234842897,1.241874
139.54049269803807,0.29351434
139.8657619117864,1.2084608
140.19103112553472,0.70442563
140.51630033928308,1.1740797
140.8415695530314,0.3718519
141.16683876677976,2.3090167
141.4921079805281,0.46516243
141.81737719427645,1.3921694
142.14264640802477,0.4101597
142.4679156217731,1.0815244
142.79318483552146,1.1563964
143.1184540492698,2.0148292
143.44372326301814,1.6600982
143.76899247676647,1.2512463
144.09426169051483,0.21728136
144.41953090426315,0.8269977
144.7448001180115,0.41626415
145.07006933175984,2.1602762
145.39533854550817,0.71053946
145.72060775925652,1.5938077
146.04587697300485,1.5064155
146.3711461867532,0.8462093
146.69641540050154,1.6887301
147.0216846142499,1.0003545
147.34695382799822,0.7980715
147.67222304174658,0.87515336
147.9974922554949,0.30042458
148.32276146924323,1.2315946
148.6480306829916,1.8574616
148.97329989673992,2.6711855
149.29856911048827,1.7791221
149.6238383242366,1.3678591
149.94910753798496,11.058777
150.27437675173329,5.368693
150.5996459654816,0.5478836
150.92491517922997,1.4820535
151.2501843929783,2.1939619
151.57545360672665,4.132635
151.90072282047498,3.0032394
152.22599203422334,1.1918831
152.55126124797167,0.63548154
152.87653046172002,1.7782083
153.20179967546835,0.9437254
153.52706888921668,3.2943397
153.85233810296504,2.3486662
154.17760731671336,1.0021814
154.50287653046172,2.9659748
154.82814574421005,1.4836032
155.1534149579584,1.1013848
155.47868417170673,1.5746393
155.80395338545506,0.73924524
156.12922259920342,0.3887407
156.45449181295174,1.172028
156.7797610267001,0.25825873
157.10503024044843,0.6473607
157.43029945419678,0.26599768
157.7555686679451,0.848801
158.08083788169347,1.1958644
158.4061070954418,0.9235295
158.73137630919013,0.7821075
159.05664552293848,1.2807814
159.3819147366868,0.96636367
159.70718395043517,1.1998426
160.0324531641835,0.9925125
160.35772237793185,1.403738
160.68299159168018,0.9497974
161.00826080542853,0.45309234
161.33353001917686,1.3263935
161.6587992329252,2.9929934
161.98406844667355,0.81716573
162.30933766042187,0.77313465
162.63460687417023,1.3725889
162.95987608791856,1.2674729
163.28514530166692,1.7919185
163.61041451541524,1.1403611
163.93568372916357,0.59893095
164.26095294291193,1.111814
164.58622215666026,1.2999891
164.9114913704086,1.2263964
165.23676058415694,1.1886315
165.5620297979053,1.1722465
165.88729901165362,1.599352
166.21256822540198,1.9000219
166.5378374391503,2.202228
166.86310665289864,2.099694
167.188375866647,1.4819493
167.51364508039532,2.8371043
167.83891429414368,1.33375
168.164183507892,1.2182969
168.48945272164036,5.187803
168.8147219353887,3.8025887
169.13999114913705,1.6986026
169.46526036288537,2.5219073
169.7905295766337,1.0648787
170.11579879038206,1.2696854
170.4410680041304,0.70959646
170.76633721787874,0.6527782
171.09160643162707,1.8155155
171.41687564537543,1.629117
171.74214485912375,1.4468364
172.06741407287208,0.44061953
172.39268328662044,0.61642724
172.71795250036877,1.9735799
173.04322171411712,0.27843383
173.36849092786545,1.5852643
173.6937601416138,1.037775
174.01902935536214,1.5925024
174.3442985691105,3.3063722
174.66956778285882,0.6746283
174.99483699660715,0.8004958
175.3201062103555,1.5444773
175.64537542410383,0.8738186
175.9706446378522,0.3087749
176.29591385160052,0.50717074
176.62118306534887,1.5951712
176.9464522790972,0.8430219
177.27172149284556,1.5824878
177.59699070659389,2.2147822
177.9222599203422,0.18984246
178.24752913409057,1.9098178
178.5727983478389,0.8246675
178.89806756158725,1.4935063
179.22333677533558,0.9744518
179.54860598908394,0.81104064
179.87387520283227,1.6752918
180.1991444165806,1.4045106
180.52441363032895,0.7053167
180.84968284407728,0.97268414
181.17495205782564,1.894409
181.50022127157396,1.0445466
181.82549048532232,2.424347
182.15075969907065,1.3728948
182.476028912819,1.6606905
182.80129812656733,0.35862052
183.12656734031566,0.8701354
183.45183655406402,0.7082256
183.77710576781234,0.909404
184.1023749815607,0.7085757
184.42764419530903,1.189961
184.75291340905738,1.27841
185.0781826228057,0.6254846
185.40345183655404,4.090717
185.7287210503024,1.3381901
186.05399026405073,1.4244486
186.37925947779908,1.4307842
186.7045286915474,0.6004941
187.02979790529577,2.6900303
187.3550671190441,1.4857321
187.68033633279245,1.9226369
188.00560554654078,1.00736
188.3308747602891,0.7900624
188.65614397403746,1.442712
188.9814131877858,0.67520756
189.30668240153415,1.3485453
189.63195161528247,0.7543167
189.95722082903083,1.3866287
190.28249004277916,0.67462
190.60775925652752,0.50258124
190.93302847027584,1.5588005
191.25829768402417,2.4659514
191.58356689777253,1.064904
191.90883611152086,1.2009692
192.2341053252692,1.1821141
192.55937453901754,0.530119
192.8846437527659,0.31878355
193.20991296651422,1.3286448
193.53518218026255,0.35191536
193.8604513940109,1.119151
194.18572060775924,0.99951833
194.5109898215076,1.6046484
194.83625903525592,1.3483939
195.16152824900428,0.18601142
195.4867974627526,0.94679
195.81206667650096,1.478345
196.1373358902493,1.7452255
196.46260510399762,1.0673534
196.78787431774597,0.5963971
197.1131435314943,2.5556118
197.43841274524266,1.050761
197.763681958991,0.60974264
198.08895117273934,0.78698933
198.41422038648767,1.7636206
198.73948960023603,0.78185576
199.06475881398435,1.6200343
199.39002802773268,2.0431511
199.71529724148104,1.9574943
200.04056645522937,2.5454564
200.36583566897772,1.0424695
200.69110488272605,0.14000559
201.0163740964744,0.958039
201.34164331022274,1.0759934
201.66691252397106,1.1322557
201.99218173771942,1.2409947
202.31745095146775,1.8481901
202.6427201652161,0.73583
202.96798937896443,0.26177317
203.2932585927128,1.4442437
203.61852780646112,1.4226224
203.94379702020947,1.2899044
204.2690662339578,0.754303
204.59433544770613,1.2624767
204.91960466145449,0.4322456
205.2448738752028,0.09950174
205.57014308895117,1.1167837
205.8954123026995,1.6126692
206.22068151644785,2.930134
206.54595073019618,0.97206956
206.8712199439445,0.9176264
207.19648915769287,0.85557187
207.5217583714412,1.0582385
207.84702758518955,0.9424416
208.17229679893788,0.9764584
208.49756601268624,1.5825517
208.82283522643456,0.8199085
209.14810444018292,1.4080287
209.47337365393125,2.3016555
209.79864286767958,0.33846202
210.12391208142793,0.97312254
210.44918129517626,1.9548424
210.77445050892462,0.7521837
211.09971972267294,0.92015326
211.4249889364213,1.7884103
211.75025815016963,1.0348767
212.07552736391798,1.6268628
212.4007965776663,0.4520727
212.72606579141464,1.4832661
213.051335005163,0.7623348
213.37660421891133,0.3807053
213.70187343265968,1.8790354
214.027142646408,0.23283213
214.35241186015637,1.7768797
214.6776810739047,1.025197
215.00295028765302,3.9277375
215.32821950140138,2.9476469
215.6534887151497,6.3539243
215.97875792889806,2.4969606
216.3040271426464,1.5430412
216.62929635639475,2.4090858
216.95456557014307,2.8280823
217.27983478389143,1.7998353
217.60510399763976,0.14050713
217.9303732113881,1.9148544
218.25564242513644,0.8845296
218.58091163888477,1.2308705
218.90618085263313,3.3094532
219.23145006638146,5.658081
219.5567192801298,1.040351
219.88198849387814,2.7891743
220.2072577076265,2.5875509
220.53252692137482,1.7458704
220.85779613512315,2.2836888
221.1830653488715,0.9534756
221.50833456261984,1.0085652
221.8336037763682,0.93455535
222.15887299011652,2.687081
222.48414220386488,1.4824543
222.8094114176132,1.6889381
223.13468063136153,3.1079044
223.4599498451099,1.4857765
223.78521905885822,0.99288243
224.11048827260657,1.2513841
224.4357574863549,1.1914623
224.76102670010326,1.7238289
225.0862959138516,1.7858382
225.41156512759994,2.0690794
225.73683434134827,1.7402574
226.0621035550966,1.1856812
226.38737276884495,1.4735107
226.71264198259328,0.8521879
227.03791119634164,1.0942025
227.36318041008997,2.3642688
227.68844962383832,1.5413165
228.01371883758665,2.0294929
228.33898805133498,0.6844006
228.66425726508334,3.7088814
228.98952647883166,2.901624
229.31479569258002,1.7681633
229.64006490632835,0.97740245
229.9653341200767,1.5367005
230.29060333382503,4.47604
230.6158725475734,1.0975922
230.94114176132172,2.0439196
231.26641097507004,3.1274438
231.5916801888184,1.9188459
231.91694940256673,2.068452
232.24221861631509,1.7575513
232.5674878300634,1.1664622
232.89275704381177,4.0315704
233.2180262575601,2.2228973
233.54329547130845,1.7805607
233.86856468505678,1.5462017
234.1938338988051,3.4302754
234.51910311255347,2.1157265
234.8443723263018,0.8155026
235.16964154005015,2.8199646
235.49491075379848,4.130307
235.82017996754684,2.8045406
236.14544918129516,4.518113
236.4707183950435,1.0293574
236.79598760879185,1.8062158
237.12125682254018,5.186932
237.44652603628853,3.7800288
237.77179525003686,3.140453
238.09706446378522,4.5058427
238.42233367753354,6.619828
238.7476028912819,1.3030564
239.07287210503023,0.64181834
239.39814131877856,1.4142556
239.7234105325269,2.7934434
240.04867974627524,3.798602
240.3739489600236,2.246255
240.69921817377192,3.4271164
241.02448738752028,3.1431718
241.3497566012686,3.8249316
241.67502581501697,2.7233763
242.0002950287653,2.2790654
242.32556424251362,3.398399
242.65083345626198,2.715304
242.9761026700103,3.794669
243.30137188375866,3.3483775
243.626641097507,2.3598893
243.95191031125535,2.3445058
244.27717952500367,1.85509
244.602448738752,1.1985834
244.92771795250036,2.2393582
245.2529871662487,2.3989353
245.57825637999704,0.6202226
245.90352559374537,0.6191294
246.22879480749373,3.0641623
246.55406402124206,3.176349
246.8793332349904,4.1386952
247.20460244873874,0.92960495
247.52987166248707,0.84031856
247.85514087623542,1.4641458
248.18041008998375,2.565068
248.5056793037321,3.2998016
248.83094851748044,2.5245266
249.1562177312288,1.4808185
249.48148694497712,1.8829504
249.80675615872548,1.05965
250.1320253724738,1.3893617
250.45729458622213,2.4523253
250.7825637999705,0.8814888
251.10783301371882,2.1819286
251.43310222746717,2.9941254
251.7583714412155,0.9115669
252.08364065496386,3.6242957
252.4089098687122,0.9758702
252.7341790824605,1.8191365
253.05944829620887,1.502939
253.3847175099572,1.0629293
253.70998672370555,3.6387296
254.03525593745388,3.6416366
254.36052515120224,2.665934
254.68579436495057,7.7960305
255.01106357869892,1.5802263
255.33633279244725,4.6132317
255.66160200619558,6.1386256
255.98687121994394,6.068628
256.31214043369226,3.6954253
256.6374096474406,2.5031555
256.962678861189,1.0499446
257.2879480749373,4.243425
257.61321728868563,3.6792288
257.938486502434,4.739189
258.2637557161823,0.7314364
258.58902492993064,8.298203
258.914294143679,3.9438505
259.23956335742736,6.5836525
259.56483257117566,3.6196356
259.890101784924,2.1285982
260.21537099867237,0.6628183
260.5406402124207,2.3848078
260.865909426169,2.8132825
261.1911786399174,2.9123209
261.51644785366574,1.8927882
261.84171706741404,2.2354498
262.1669862811624,2.6022637
262.49225549491075,3.3857784
262.8175247086591,3.1156397
263.1427939224074,1.756703
263.46806313615576,3.8216345
263.7933323499041,1.8435239
264.1186015636524,2.6234372
264.4438707774008,0.8209307
264.76913999114913,1.6964476
265.0944092048975,1.6191825
265.4196784186458,1.2734046
265.74494763239414,1.421833
266.0702168461425,1.4843633
266.3954860598908,2.0596292
266.72075527363916,1.8700359
267.0460244873875,0.9600253
267.37129370113587,3.0946891
267.69656291488417,3.3110037
268.0218321286325,1.5455953
268.3471013423809,1.6442395
268.6723705561292,0.977652
268.99763976987754,5.232832
269.3229089836259,5.5240693
269.64817819737425,3.363568
269.97344741112255,1.7733419
270.2987166248709,3.1967735
270.62398583861926,1.966202
270.9492550523676,4.1044784
271.2745242661159,3.8034432
271.5997934798643,2.610065
271.92506269361263,2.3590782
272.25033190736093,2.205337
272.5756011211093,1.355588
272.90087033485764,3.1671605
273.226139548606,2.6997027
273.5514087623543,2.30506
273.87667797610266,2.2709002
274.201947189851,1.0658988
274.5272164035993,1.8441972
274.85248561734767,1.7360665
275.177754831096,3.0433142
275.5030240448444,2.5118337
275.8282932585927,1.6665318
276.15356247234104,2.1694093
276.4788316860894,1.5237108
276.8041008998377,4.3601937
277.12937011358605,2.387027
277.4546393273344,4.5842705
277.77990854108276,2.638388
278.10517775483106,1.4964055
278.4304469685794,3.4667397
278.7557161823278,1.6422207
279.08098539607613,0.835635
279.40625460982443,0.70628923
279.7315238235728,1.1162623
280.05679303732114,1.6945112
280.38206225106944,1.7254902
280.7073314648178,1.1241437
281.03260067856615,1.7330097
281.3578698923145,0.94803363
281.6831391060628,0.8387938
282.00840831981117,0.89222866
282.3336775335595,0.31661674
282.6589467473078,1.744617
282.9842159610562,0.79467773
283.30948517480454,0.33912903
283.6347543885529,0.814163
283.9600236023012,0.85501134
284.28529281604955,0.5964497
284.6105620297979,0.80228853
284.9358312435462,1.2090023
285.26110045729456,0.31243327
285.5863696710429,1.6641655
285.9116388847913,2.3655038
286.2369080985396,2.2103765
286.56217731228793,1.6423906
286.8874465260363,0.49891403
287.21271573978464,2.4879658
287.53798495353294,4.279603
287.8632541672813,1.3567971
288.18852338102965,1.1908705
288.51379259477795,3.3286765
288.8390618085263,2.1288228
289.16433102227467,1.6734338
289.489600236023,1.3327863
289.8148694497713,0.7167771
290.1401386635197,1.5108802
290.46540787726804,1.8079298
290.79067709101633,0.7952914
291.1159463047647,1.860179
291.44121551851305,1.9968445
291.7664847322614,2.7123103
292.0917539460097,1.9924599
292.41702315975806,0.6827573
292.7422923735064,2.0704274
293.0675615872547,0.59546113
293.3928308010031,1.0893048
293.7181000147514,1.90414
294.0433692284998,0.98953336
294.3686384422481,1.9048771
294.69390765599644,0.8201941
295.0191768697448,1.4517584
295.34444608349315,1.523115
295.66971529724145,1.2781085
295.9949845109898,1.2588229
296.32025372473817,1.3046497
296.64552293848647,1.7976872
296.9707921522348,0.95180315
297.2960613659832,1.0914636
297.62133057973153,1.0116495
297.94659979347983,0.58983266
298.2718690072282,1.2968489
298.59713822097655,0.2230976
298.92240743472485,1.5853109
299.2476766484732,1.353977
299.57294586222156,0.38327533
299.8982150759699,2.606556
300.2234842897182,2.0471888
300.54875350346657,1.220185
300.8740227172149,2.2971792
301.1992919309632,1.8240223
301.5245611447116,1.8426105
301.84983035845994,0.5355819
302.1750995722083,2.0245767
302.5003687859566,0.76404065
302.82563799970495,1.2631158
303.1509072134533,1.2602547
303.47617642720166,2.4449048
303.80144564094996,2.029264
304.1267148546983,0.8535717
304.4519840684467,0.3807704
304.777253282195,1.6749334
305.10252249594333,0.22823356
305.4277917096917,1.4927006
305.75306092344005,1.3681655
306.07833013718835,2.2575715
306.4035993509367,4.5765285
306.72886856468506,3.7789135
307.05413777843336,2.3283198
307.3794069921817,3.3197978
307.70467620593007,3.782308
308.0299454196784,2.7372231
308.3552146334267,2.6390424
308.6804838471751,0.51145685
309.00575306092344,1.4810123
309.33102227467174,4.311383
309.6562914884201,3.2436588
309.98156070216845,3.7934046
310.3068299159168,2.1917691
310.6320991296651,3.5643854
310.95736834341346,4.3112125
311.2826375571618,3.7741742
311.6079067709101,1.2790108
311.9331759846585,2.524452
312.25844519840683,1.4341983
312.5837144121552,2.006869
312.9089836259035,0.74685127
313.23425283965184,2.2324095
313.5595220534002,1.9896283
313.88479126714856,2.021112
314.21006048089686,2.510996
314.5353296946452,2.9839926
314.86059890839357,2.2510555
315.18586812214187,3.9827754
315.5111373358902,3.0309253
315.8364065496386,3.3444953
316.16167576338694,2.9851542
316.48694497713524,1.3072091
316.8122141908836,2.984977
317.13748340463195,3.6425683
317.46275261838025,0.86392975
317.7880218321286,1.4291425
318.11329104587696,1.5388942
318.4385602596253,2.1252809
318.7638294733736,2.9211838
319.089098687122,2.2925453
319.41436790087033,2.334425
319.73963711461863,1.4121517
320.064906328367,3.0070298
320.39017554211534,3.4124193
320.7154447558637,0.94594747
321.040713969612,1.05268
321.36598318336036,1.5168037
321.6912523971087,1.4117384
322.01652161085707,0.51546496
322.34179082460537,2.8239715
322.6670600383537,3.6474793
322.9923292521021,1.8025352
323.3175984658504,0.8810602
323.64286767959874,4.0300813
323.9681368933471,3.3107703
324.29340610709545,1.3914741
324.61867532084375,0.3575894
324.9439445345921,1.2039483
325.26921374834046,1.2664121
325.59448296208876,0.57601804
325.9197521758371,0.49962303
326.2450213895855,1.4403086
326.57029060333383,0.43091896
326.89555981708213,1.3220226
327.2208290308305,0.9172117
327.54609824457884,1.6723208
